client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score
715335558,47,Female,5,Unknown,Single,NJ,91750,no,no,no,cellular,Blue-collar,53052.00,2.00
715338783,50,Female,3,High School,Married,NY,91750,yes,no,no,cellular,Govt,34263.00,5.00
715339758,47,Male,2,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,52384.00,3.00
715340733,49,Male,3,High School,Married,NY,91750,yes,yes,no,cellular,Retirees,78452.00,2.00
715341858,50,Female,3,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,12783.00,3.00
715343883,36,Male,2,Graduate,Married,CA,91750,no,no,no,cellular,Govt,74410.00,3.00
715345833,58,Female,3,Post-Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,26251.00,5.00
715347783,47,Female,2,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,34490.00,3.00
715351983,56,Male,1,Uneducated,Married,NY,91750,yes,no,no,cellular,Businessman,164425.00,3.00
715352883,43,Male,3,Uneducated,Married,NY,91750,yes,yes,no,cellular,Blue-collar,95230.00,5.00
715354008,39,Male,2,Graduate,Single,TX,91750,no,no,no,cellular,Govt,42198.00,3.00
715354983,57,Female,3,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,39928.00,2.00
715356258,40,Male,4,Graduate,Married,CA,91750,no,yes,yes,telephone,White-collar,59746.00,3.00
715357308,57,Female,2,Graduate,Single,FL,91750,no,yes,yes,cellular,Retirees,38174.00,3.00
715358283,44,Male,3,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,65877.00,5.00
715360458,31,Male,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,111283.00,5.00
715361433,45,Female,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,53215.00,3.00
715362183,54,Female,3,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,14975.00,3.00
715363908,50,Female,3,High School,Single,CA,91750,yes,no,yes,cellular,Govt,39966.00,5.00
715365183,31,Male,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Blue-collar,36373.00,3.00
715366083,37,Female,3,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,5225.00,2.00
715367058,63,Female,0,High School,Single,FL,91750,no,yes,no,unknown,Blue-collar,15663.00,5.00
715369008,51,Female,2,Graduate,Married,TX,91750,yes,yes,no,telephone,Businessman,210347.00,5.00
715371108,45,Female,3,Unknown,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975.00,1.00
715372083,57,Male,3,Graduate,Unknown,NJ,91750,yes,yes,no,cellular,Govt,78605.00,1.00
715374558,47,Female,3,High School,Married,CA,91750,no,yes,yes,cellular,White-collar,28375.00,3.00
715376508,35,Female,1,High School,Single,NY,91750,yes,yes,no,cellular,Businessman,38005.00,1.00
715378383,48,Female,3,Graduate,Single,NY,91750,no,no,no,telephone,Govt,39687.00,1.00
715379133,65,Male,1,High School,Single,NY,91750,no,no,no,telephone,Govt,19097.00,3.00
715380483,55,Male,3,Uneducated,Married,AK,99504,yes,yes,no,cellular,Businessman,63793.00,1.00
715381533,52,Female,5,High School,Single,TX,91750,no,no,no,cellular,Blue-collar,27800.00,1.00
715383108,41,Female,4,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
715389708,45,Female,0,High School,Single,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,1.00
715390608,54,Male,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Blue-collar,97859.00,2.00
715391433,26,Male,0,Uneducated,Single,NY,91750,yes,no,no,cellular,Govt,22424.00,3.00
715392558,42,Male,3,High School,Single,CA,91750,yes,no,no,unknown,Govt,32973.00,3.00
715393908,31,Male,0,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,66709.00,3.00
715394883,52,Female,1,High School,Married,FL,91750,no,yes,no,cellular,Businessman,17115.00,3.00
715395933,41,Male,3,Unknown,Married,FL,91750,no,no,no,cellular,Retirees,97792.00,1.00
715396983,44,Male,2,Graduate,Married,NJ,91750,yes,yes,yes,cellular,Govt,110590.00,1.00
715398033,39,Male,2,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,10095.00,3.00
715398858,52,Female,1,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,59135.00,3.00
715399908,42,Male,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,52624.00,1.00
715400733,37,Female,2,Graduate,Single,CA,91750,yes,no,no,telephone,Selfemployeed,21776.00,2.00
715401633,57,Female,1,High School,Single,CA,91750,no,yes,no,telephone,Selfemployeed,21664.00,1.00
715404783,43,Female,3,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,104661.00,3.00
715405758,45,Female,0,Graduate,Married,FL,91750,yes,no,no,unknown,White-collar,26399.00,2.00
715406658,57,Female,1,Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,32015.00,2.00
715409733,43,Female,5,High School,Single,TX,91750,no,no,no,unknown,Selfemployeed,26410.00,3.00
715410783,64,Female,0,Graduate,Single,CA,91750,yes,no,no,unknown,Retirees,26738.00,3.00
715411608,43,Female,2,Uneducated,Single,CA,91750,no,no,no,cellular,White-collar,34028.00,3.00
715412583,47,Female,3,Graduate,Unknown,NJ,91750,yes,yes,no,cellular,Retirees,42620.00,2.00
715413483,57,Female,2,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,44413.00,3.00
715415508,36,Female,4,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Retirees,56905.00,3.00
715416633,58,Female,2,Unknown,Married,NJ,91750,no,no,no,cellular,Retirees,17037.00,2.00
715418508,38,Male,2,Unknown,Married,FL,91750,no,yes,yes,cellular,Retirees,60291.00,3.00
715421058,54,Female,3,Uneducated,Single,CA,91750,no,yes,yes,unknown,Businessman,36568.00,2.00
715423233,26,Female,0,Uneducated,Single,CA,91750,yes,yes,yes,cellular,White-collar,38520.00,2.00
715424283,43,Female,3,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,34479.00,1.00
715429608,52,Female,3,Graduate,Married,TX,91750,no,no,yes,cellular,Blue-collar,38225.00,3.00
715432608,53,Female,3,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,12170.00,3.00
715435758,52,Male,4,High School,Married,CA,91750,no,no,no,cellular,Govt,74932.00,2.00
715436883,41,Male,3,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,107085.00,3.00
715440558,46,Female,4,Unknown,Single,FL,91750,no,no,no,cellular,White-collar,45683.00,3.00
715442958,40,Female,3,Doctorate,Married,IL,91750,no,yes,no,cellular,Retirees,16877.00,1.00
715443708,49,Female,3,High School,Married,CA,91750,yes,no,no,unknown,Selfemployeed,12937.00,3.00
715445058,40,Female,3,High School,Unknown,NJ,91750,yes,no,no,cellular,Retirees,31740.00,3.00
715445883,43,Male,2,High School,Married,NV,91750,no,yes,no,cellular,Blue-collar,63080.00,1.00
715447008,45,Male,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,93901.00,3.00
715448058,44,Female,2,Graduate,Single,CO,91750,no,yes,no,cellular,Businessman,19483.00,2.00
715449333,51,Female,0,Doctorate,Single,NV,91750,yes,yes,no,cellular,Businessman,26154.00,1.00
715452408,35,Male,1,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,75603.00,3.00
715455708,36,Female,5,Unknown,Single,TX,91750,no,yes,no,unknown,White-collar,26185.00,3.00
715457658,53,Female,3,Post-Graduate,Married,NY,91750,yes,no,no,cellular,Govt,15211.00,1.00
715459158,43,Male,3,High School,Married,CA,91750,no,yes,no,cellular,Blue-collar,108066.00,3.00
715462008,60,Female,0,Graduate,Married,FL,91750,no,no,no,unknown,Businessman,20481.00,3.00
715463133,48,Female,5,Uneducated,Single,TX,91750,no,yes,no,cellular,Retirees,40661.00,3.00
715466133,34,Female,0,High School,Married,CA,91750,no,no,no,cellular,Govt,59396.00,3.00
715468083,41,Female,3,Graduate,Married,TX,91750,no,yes,no,telephone,Govt,35049.00,2.00
715469583,44,Male,3,High School,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,107870.00,3.00
715471833,56,Male,1,Doctorate,Married,NY,91750,no,no,no,cellular,Businessman,66837.00,2.00
715474083,52,Female,2,Uneducated,Single,FL,91750,no,yes,no,unknown,White-collar,177883.00,2.00
715474833,46,Male,4,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,59996.00,3.00
715477233,48,Male,3,High School,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,48236.00,1.00
715478733,41,Female,1,High School,Married,NY,91750,no,yes,no,cellular,Govt,25004.00,3.00
715479483,51,Female,2,Unknown,Single,FL,91750,yes,no,no,unknown,Businessman,21247.00,2.00
715480983,51,Female,2,Unknown,Single,NJ,91750,no,yes,no,cellular,Retirees,37017.00,3.00
715482483,61,Female,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,Businessman,24280.00,2.00
715485483,32,Male,1,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,3.00
715487733,59,Female,0,Graduate,Married,CA,91750,yes,no,no,unknown,Govt,24927.00,3.00
715488483,36,Male,2,Doctorate,Married,FL,91750,no,yes,no,cellular,Retirees,69192.00,1.00
715490733,46,Male,4,Post-Graduate,Married,TX,91750,no,no,no,unknown,Blue-collar,10082.00,3.00
715491483,51,Female,4,Post-Graduate,Married,TX,91750,yes,no,no,cellular,Govt,40513.00,3.00
715492983,52,Male,5,Doctorate,Single,TX,91750,yes,yes,no,cellular,Govt,58590.00,3.00
715493733,43,Male,3,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,117878.00,2.00
715495308,39,Male,3,Graduate,Married,NY,91750,no,yes,yes,cellular,White-collar,45354.00,1.00
715496058,39,Male,2,Uneducated,Single,CA,91750,yes,yes,yes,cellular,Blue-collar,108177.00,2.00
715496808,47,Female,3,Doctorate,Single,NJ,91750,no,no,no,cellular,Govt,52132.00,3.00
715497558,36,Female,0,Unknown,Married,TX,91750,no,yes,no,unknown,Businessman,30424.00,3.00
715498308,51,Female,1,High School,Married,NY,91750,yes,no,no,unknown,Selfemployeed,14975.00,3.00
715499058,48,Female,3,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,32371.00,3.00
715499808,41,Female,3,High School,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,12150.00,3.00
715500558,51,Female,0,Doctorate,Single,FL,91750,yes,no,yes,cellular,Govt,50793.00,2.00
715502808,42,Male,3,Unknown,Single,CA,91750,no,no,yes,telephone,Businessman,62735.00,2.00
715503558,29,Male,1,Unknown,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,51066.00,2.00
715506258,55,Male,3,Unknown,Single,CA,91750,no,yes,yes,cellular,Blue-collar,64403.00,3.00
715510683,50,Male,2,High School,Single,FL,91750,no,yes,yes,telephone,Businessman,73373.00,3.00
715511658,58,Female,0,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,13938.00,3.00
715514133,46,Female,3,Graduate,Single,TX,91750,no,no,no,cellular,Govt,19482.00,3.00
715515333,46,Male,5,Uneducated,Unknown,FL,91750,no,yes,no,cellular,Retirees,47872.00,3.00
715516458,54,Female,0,High School,Unknown,CA,91750,no,no,no,unknown,Selfemployeed,30541.00,3.00
715517733,44,Female,5,Unknown,Married,NY,91750,yes,no,yes,cellular,Selfemployeed,5225.00,3.00
715518783,57,Female,2,Graduate,Single,NY,91750,yes,yes,no,unknown,White-collar,147860.00,1.00
715519983,50,Male,1,Doctorate,Single,CA,91750,no,no,no,cellular,Blue-collar,116486.00,3.00
715522233,55,Male,0,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,82852.00,3.00
715524708,45,Female,3,Graduate,Married,NV,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
715528983,40,Female,4,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,14762.00,1.00
715530258,31,Male,1,Graduate,Unknown,TX,91750,yes,no,no,cellular,Businessman,26129.00,1.00
715532208,57,Male,0,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,42439.00,3.00
715533108,44,Female,2,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,29892.00,3.00
715534083,41,Female,2,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,48585.00,3.00
715537383,47,Male,2,Uneducated,Married,FL,91750,no,no,no,cellular,Businessman,45505.00,3.00
715540233,59,Male,1,Doctorate,Single,CA,91750,no,no,no,cellular,Businessman,71034.00,2.00
715542783,47,Male,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Businessman,127418.00,1.00
715543908,54,Female,1,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,12238.00,2.00
715544883,53,Male,2,Graduate,Married,NJ,91750,no,no,no,unknown,White-collar,138556.00,3.00
715545933,33,Male,1,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,158731.00,3.00
715547058,54,Female,4,Post-Graduate,Married,CA,91750,no,yes,yes,unknown,Selfemployeed,31692.00,1.00
715548183,29,Female,1,Uneducated,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,34970.00,3.00
715549158,45,Male,3,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Blue-collar,77523.00,3.00
715550508,40,Female,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,11710.00,2.00
715551783,50,Male,3,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,176791.00,2.00
715554708,50,Male,2,Graduate,Single,FL,91750,no,no,no,unknown,Businessman,190599.00,1.00
715555833,44,Female,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Blue-collar,52374.00,2.00
715563558,48,Female,4,Graduate,Single,PA,91750,no,yes,no,cellular,Businessman,29286.00,1.00
715565058,45,Male,5,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,64473.00,1.00
715566408,35,Male,2,Uneducated,Single,CA,91750,no,no,no,telephone,Selfemployeed,60680.00,2.00
715567608,49,Male,4,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,46250.00,2.00
715570533,46,Female,2,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,14975.00,2.00
715571583,56,Male,1,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,81015.00,1.00
715572783,29,Male,1,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,69143.00,1.00
715573758,56,Female,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,207478.00,3.00
715575258,51,Male,1,Unknown,Single,NY,91750,no,no,no,cellular,Govt,108077.00,1.00
715579233,42,Male,2,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,81884.00,2.00
715581633,52,Male,2,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,92511.00,1.00
715583283,30,Male,2,Post-Graduate,Single,NJ,91750,no,yes,no,cellular,Retirees,49351.00,1.00
715585158,46,Female,3,Graduate,Married,NJ,91750,no,no,no,unknown,Selfemployeed,11091.00,3.00
715588008,60,Female,1,High School,Single,NY,91750,no,yes,no,telephone,Blue-collar,25795.00,3.00
715588908,53,Female,1,Unknown,Single,TX,91750,no,yes,no,cellular,White-collar,34977.00,1.00
715590258,57,Male,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Businessman,74700.00,3.00
715593783,44,Female,2,Uneducated,Single,FL,91750,no,yes,yes,cellular,Retirees,56461.00,3.00
715596783,47,Female,2,Unknown,Unknown,CA,91750,no,yes,no,cellular,Retirees,58058.00,3.00
715599633,46,Male,2,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,106537.00,1.00
715600533,46,Male,5,Doctorate,Single,TX,91750,yes,yes,no,cellular,White-collar,138936.00,1.00
715601808,44,Female,1,Unknown,Unknown,TX,91750,no,yes,no,cellular,Businessman,235908.00,3.00
715603233,43,Male,2,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,62492.00,3.00
715607958,62,Male,0,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,59779.00,1.00
715609533,51,Female,1,High School,Married,TX,91750,yes,no,no,cellular,Businessman,17814.00,1.00
715610733,49,Male,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Businessman,111739.00,1.00
715611933,42,Female,4,Unknown,Married,CA,91750,yes,no,yes,cellular,Blue-collar,39539.00,2.00
715612983,44,Female,2,Uneducated,Married,CA,91750,yes,no,no,cellular,Businessman,25840.00,3.00
715615233,40,Male,4,Graduate,Married,FL,91750,no,yes,yes,cellular,Govt,65785.00,3.00
715616358,47,Male,2,Uneducated,Unknown,NJ,91750,yes,no,no,cellular,Businessman,60730.00,2.00
715617333,51,Male,2,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,87448.00,1.00
715622508,55,Female,2,Graduate,Unknown,NY,91750,no,no,no,unknown,Blue-collar,21465.00,3.00
715623483,45,Female,5,Graduate,Married,NY,91750,no,yes,no,unknown,Blue-collar,14493.00,3.00
715624533,52,Male,0,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Businessman,107377.00,2.00
715625658,54,Male,1,Graduate,Married,PA,91750,no,yes,no,cellular,Businessman,70519.00,3.00
715627833,45,Male,3,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,67774.00,3.00
715628733,51,Female,1,High School,Married,CA,91750,no,no,no,cellular,Businessman,35139.00,1.00
715629783,62,Male,1,Graduate,Married,NJ,91750,no,yes,no,telephone,Govt,60411.00,1.00
715630983,46,Male,3,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,100923.00,3.00
715636533,52,Male,2,High School,Married,FL,91750,yes,no,no,cellular,Retirees,80000.00,2.00
715640358,45,Female,4,Unknown,Single,NJ,91750,no,no,no,unknown,Blue-collar,12087.00,2.00
715644633,47,Male,3,Unknown,Single,TX,91750,no,no,yes,cellular,Govt,95970.00,3.00
715645908,46,Male,3,Graduate,Single,NJ,91750,no,no,no,unknown,Blue-collar,114708.00,2.00
715649358,63,Male,0,Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,107905.00,3.00
715650783,48,Male,3,High School,Married,PA,91750,no,yes,no,cellular,Retirees,84815.00,3.00
715651833,55,Female,1,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,14975.00,1.00
715655283,27,Male,0,Uneducated,Single,CA,91750,no,no,no,cellular,Govt,61448.00,2.00
715657833,57,Male,4,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,87357.00,1.00
715659333,43,Male,1,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,65805.00,3.00
715660308,50,Female,2,Unknown,Married,CA,91750,no,no,no,cellular,White-collar,30668.00,3.00
715662258,60,Male,1,High School,Single,TX,91750,no,yes,yes,cellular,Blue-collar,41944.00,1.00
715663458,52,Male,2,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,90060.00,3.00
715664808,53,Female,1,Uneducated,Single,CA,91750,no,yes,no,unknown,Blue-collar,27286.00,1.00
715670058,39,Female,4,Graduate,Married,NY,91750,yes,no,no,unknown,Blue-collar,42435.00,3.00
715671183,39,Male,1,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,117796.00,2.00
715672458,52,Male,3,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,68564.00,3.00
715674483,30,Female,1,Uneducated,Single,FL,91750,yes,no,no,cellular,Selfemployeed,9535.00,3.00
715675458,53,Female,1,Graduate,Single,VA,91750,no,no,no,unknown,Blue-collar,43367.00,2.00
715679733,45,Female,2,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,37658.00,2.00
715680933,53,Female,5,Unknown,Married,NY,91750,yes,no,no,cellular,White-collar,36758.00,3.00
715682208,41,Male,3,High School,Married,TX,91750,no,yes,no,cellular,White-collar,71784.00,2.00
715684308,35,Female,2,High School,Married,CA,91750,no,no,no,unknown,Blue-collar,13249.00,3.00
715686183,51,Male,2,Uneducated,Married,NY,91750,no,no,no,telephone,Businessman,78566.00,2.00
715688958,46,Male,2,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,68328.00,2.00
715690908,35,Female,2,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,37179.00,3.00
715691808,45,Male,2,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,46080.00,1.00
715694433,55,Female,2,Unknown,Married,NJ,91750,no,yes,no,cellular,Businessman,147209.00,1.00
715698633,56,Female,1,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,25928.00,1.00
715699983,44,Female,2,Doctorate,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975.00,1.00
715701033,42,Female,2,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,21674.00,1.00
715702758,42,Female,2,Doctorate,Married,TX,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
715705683,48,Male,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,69340.00,1.00
715708308,50,Female,3,High School,Single,CA,91750,yes,yes,yes,unknown,Blue-collar,12136.00,3.00
715710708,46,Male,4,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,69542.00,1.00
715713408,34,Male,4,Uneducated,Single,MI,91750,no,yes,yes,cellular,Businessman,224372.00,1.00
715714458,49,Male,3,Uneducated,Single,IL,91750,yes,no,no,cellular,Blue-collar,116558.00,3.00
715716333,32,Female,2,Post-Graduate,Married,NY,91750,yes,no,no,cellular,Govt,56079.00,1.00
715717608,30,Male,2,Graduate,Single,TX,91750,yes,no,no,telephone,White-collar,79460.00,3.00
715719033,59,Male,0,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,41853.00,3.00
715720083,47,Female,3,Unknown,Married,TX,91750,yes,yes,no,unknown,Govt,35155.00,2.00
715724808,38,Female,2,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,59305.00,3.00
715725858,47,Male,4,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,84104.00,3.00
715728108,49,Male,1,Doctorate,Married,OR,91750,no,yes,no,cellular,Businessman,164308.00,1.00
715729683,41,Male,4,Uneducated,Single,CA,91750,yes,no,no,cellular,Govt,109276.00,2.00
715731033,50,Female,3,High School,Single,CA,91750,yes,no,no,unknown,Blue-collar,38936.00,3.00
715732533,57,Female,2,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,21604.00,2.00
715735233,38,Female,2,High School,Married,IA,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
715736283,43,Male,4,Doctorate,Unknown,CA,91750,yes,yes,yes,cellular,Businessman,73446.00,2.00
715737258,48,Male,4,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,85398.00,3.00
715739733,48,Male,3,Graduate,Single,VA,91750,yes,no,no,cellular,Businessman,97374.00,1.00
715742658,55,Male,3,Uneducated,Single,NJ,91750,no,yes,yes,cellular,White-collar,119715.00,3.00
715745508,44,Female,2,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,1.00
715746633,39,Male,2,Uneducated,Single,NY,91750,yes,no,no,cellular,White-collar,55492.00,3.00
715749108,50,Female,2,Unknown,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,35508.00,3.00
715749858,45,Female,3,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,14975.00,3.00
715750758,50,Female,4,Post-Graduate,Married,FL,91750,yes,no,no,unknown,Selfemployeed,14975.00,3.00
715754133,36,Male,4,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,127035.00,3.00
715756683,47,Male,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,207738.00,1.00
715759458,48,Female,2,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,49316.00,1.00
715760733,54,Female,3,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,9535.00,3.00
715762083,48,Female,2,Unknown,Married,FL,91750,no,no,no,cellular,Govt,29154.00,3.00
715764483,54,Female,3,Doctorate,Single,CA,91750,yes,no,no,cellular,Blue-collar,13257.00,2.00
715765758,44,Male,3,Graduate,Single,TX,91750,yes,no,no,telephone,White-collar,53915.00,3.00
715767033,40,Male,2,Graduate,Married,NJ,91750,yes,no,no,cellular,Govt,85510.00,1.00
715769958,52,Female,3,Graduate,Unknown,CA,90250,yes,yes,no,cellular,Businessman,192227.00,3.00
715771608,55,Female,4,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,51789.00,2.00
715773783,37,Female,3,Unknown,Married,NY,91750,yes,yes,no,unknown,Retirees,29675.00,3.00
715774833,50,Male,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Businessman,42332.00,3.00
715776033,35,Male,2,High School,Unknown,CA,91750,no,no,no,cellular,White-collar,50702.00,3.00
715778358,37,Male,2,Graduate,Married,TX,91750,yes,yes,yes,unknown,Selfemployeed,39721.00,3.00
715779333,47,Male,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,44645.00,3.00
715783758,45,Female,4,High School,Married,NJ,91750,yes,yes,no,telephone,Selfemployeed,14975.00,3.00
715784808,50,Female,3,High School,Married,CA,91701,no,yes,no,cellular,Retirees,45156.00,1.00
715785933,33,Female,2,High School,Single,FL,91750,no,no,no,telephone,Selfemployeed,14975.00,2.00
715797783,63,Male,2,Graduate,Married,NY,91750,no,yes,no,telephone,White-collar,71035.00,1.00
715798608,60,Female,1,Post-Graduate,Single,NY,91750,yes,no,no,telephone,Businessman,47695.00,3.00
715799808,39,Male,4,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,101147.00,3.00
715800708,26,Female,0,Unknown,Unknown,NY,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
715803933,39,Male,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,61652.00,2.00
715805133,35,Male,3,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,99987.00,1.00
715807383,35,Male,5,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,96955.00,3.00
715808808,44,Male,3,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,134557.00,3.00
715812258,30,Female,0,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,8250.00,1.00
715814433,45,Female,2,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,38885.00,2.00
715815783,41,Male,4,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,69939.00,1.00
715821183,45,Female,2,Graduate,Single,NY,91750,no,yes,no,unknown,White-collar,49780.00,2.00
715822008,53,Female,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,18370.00,3.00
715824108,48,Male,5,Unknown,Single,FL,91750,yes,no,no,cellular,Retirees,74537.00,2.00
715825458,38,Male,2,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,101108.00,1.00
715827858,40,Female,3,High School,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,10205.00,3.00
715829358,33,Male,2,High School,Single,NY,91750,no,no,no,cellular,White-collar,78555.00,2.00
715830558,35,Male,2,High School,Married,FL,91750,no,yes,no,cellular,Retirees,103731.00,1.00
715832058,52,Male,2,Uneducated,Single,CA,90250,no,no,yes,cellular,White-collar,167628.00,1.00
715839708,50,Male,1,Graduate,Married,CA,91750,no,no,no,unknown,Businessman,101790.00,1.00
715842183,58,Male,1,High School,Married,NJ,91750,no,no,no,cellular,Businessman,47330.00,2.00
715843533,48,Female,4,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,21660.00,2.00
715844733,59,Male,2,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,70100.00,1.00
715847058,36,Female,2,Graduate,Married,NY,91750,yes,yes,yes,cellular,White-collar,27982.00,1.00
715848408,53,Female,2,Graduate,Single,CA,91750,no,no,no,unknown,Blue-collar,10731.00,3.00
